companyName,contactName,phone,entryDate,registrationNumber,AuthCode,CISRegistrationNumber,AccountsOfficeReference,natureOfBusiness,accountingReferenceDate,registrationDate,incorporationDate,corporationTax_UTR,VATRegistered,vatNumber,vatReturnsPeriod,quarter1DueBy,quarter2DueBy,quarter3DueBy,quarter4DueBy,confirmationStatementDueBy,annualVatDueBy,shareholderName,numberOfShares,shareClass,directorTitle,dateOfAppointment,dateRegistrationForSE,dateOfResignation,dName,dDateOfBirth,dUTR,dUTR_ID,dUTR_Password,dNIN,businessAddress,registeredOfficeAddress,telephone,email,website,bankName,accountNumber,accountHolder,sortCode,RMdepartmentName,description,clientName,Email
0,0,0,1991-03-02,0,0,0,0,0,1991-03-03,1991-03-03,1991-03-03,0,0,0,0,1991-03-03,1991-03-03,1991-03-03,1991-03-03,1991-03-03,3/3/1991,0,0,0,0,1991-03-03,1999-01-425,2001-03-08,0,3/3/2051,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1991-03-03,0,0,0,0,0,1991-03-04,1991-03-04,1991-03-04,0,0,0,0,1991-03-04,1991-03-04,1991-03-04,1991-03-04,1991-03-04,3/4/1991,0,0,0,0,1991-03-04,1999-01-426,2001-03-09,0,3/4/2051,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1991-03-04,0,0,0,0,0,1991-03-05,1991-03-05,1991-03-05,0,0,0,0,1991-03-05,1991-03-05,1991-03-05,1991-03-05,1991-03-05,3/5/1991,0,0,0,0,1991-03-05,1999-01-427,2001-03-10,0,3/5/2051,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1991-03-05,0,0,0,0,0,1991-03-06,1991-03-06,1991-03-06,0,0,0,0,1991-03-06,1991-03-06,1991-03-06,1991-03-06,1991-03-06,3/6/1991,0,0,0,0,1991-03-06,1999-01-428,2001-03-11,0,3/6/2051,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1991-03-06,0,0,0,0,0,1991-03-07,1991-03-07,1991-03-07,0,0,0,0,1991-03-07,1991-03-07,1991-03-07,1991-03-07,1991-03-07,3/7/1991,0,0,0,0,1991-03-07,1999-01-429,2001-03-12,0,3/7/2051,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1991-03-07,0,0,0,0,0,1991-03-08,1991-03-08,1991-03-08,0,0,0,0,1991-03-08,1991-03-08,1991-03-08,1991-03-08,1991-03-08,3/8/1991,0,0,0,0,1991-03-08,1999-01-430,2001-03-13,0,3/8/2051,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1991-03-08,0,0,0,0,0,1991-03-09,1991-03-09,1991-03-09,0,0,0,0,1991-03-09,1991-03-09,1991-03-09,1991-03-09,1991-03-09,3/9/1991,0,0,0,0,1991-03-09,1999-01-431,2001-03-14,0,3/9/2051,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1991-03-09,0,0,0,0,0,1991-03-10,1991-03-10,1991-03-10,0,0,0,0,1991-03-10,1991-03-10,1991-03-10,1991-03-10,1991-03-10,3/10/1991,0,0,0,0,1991-03-10,1999-01-432,2001-03-15,0,3/10/2051,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1991-03-10,0,0,0,0,0,1991-03-11,1991-03-11,1991-03-11,0,0,0,0,1991-03-11,1991-03-11,1991-03-11,1991-03-11,1991-03-11,3/11/1991,0,0,0,0,1991-03-11,1999-01-433,2001-03-16,0,3/11/2051,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1991-03-11,0,0,0,0,0,1991-03-12,1991-03-12,1991-03-12,0,0,0,0,1991-03-12,1991-03-12,1991-03-12,1991-03-12,1991-03-12,3/12/1991,0,0,0,0,1991-03-12,1999-01-434,2001-03-17,0,3/12/2051,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1991-03-12,0,0,0,0,0,1991-03-13,1991-03-13,1991-03-13,0,0,0,0,1991-03-13,1991-03-13,1991-03-13,1991-03-13,1991-03-13,3/13/1991,0,0,0,0,1991-03-13,1999-01-435,2001-03-18,0,3/13/2051,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1991-03-13,0,0,0,0,0,1991-03-14,1991-03-14,1991-03-14,0,0,0,0,1991-03-14,1991-03-14,1991-03-14,1991-03-14,1991-03-14,3/14/1991,0,0,0,0,1991-03-14,1999-01-436,2001-03-19,0,3/14/2051,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1991-03-14,0,0,0,0,0,1991-03-15,1991-03-15,1991-03-15,0,0,0,0,1991-03-15,1991-03-15,1991-03-15,1991-03-15,1991-03-15,3/15/1991,0,0,0,0,1991-03-15,1999-01-437,2001-03-20,0,3/15/2051,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1991-03-15,0,0,0,0,0,1991-03-16,1991-03-16,1991-03-16,0,0,0,0,1991-03-16,1991-03-16,1991-03-16,1991-03-16,1991-03-16,3/16/1991,0,0,0,0,1991-03-16,1999-01-438,2001-03-21,0,3/16/2051,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1991-03-16,0,0,0,0,0,1991-03-17,1991-03-17,1991-03-17,0,0,0,0,1991-03-17,1991-03-17,1991-03-17,1991-03-17,1991-03-17,3/17/1991,0,0,0,0,1991-03-17,1999-01-439,2001-03-22,0,3/17/2051,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1991-03-17,0,0,0,0,0,1991-03-18,1991-03-18,1991-03-18,0,0,0,0,1991-03-18,1991-03-18,1991-03-18,1991-03-18,1991-03-18,3/18/1991,0,0,0,0,1991-03-18,1999-01-440,2001-03-23,0,3/18/2051,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1991-03-18,0,0,0,0,0,1991-03-19,1991-03-19,1991-03-19,0,0,0,0,1991-03-19,1991-03-19,1991-03-19,1991-03-19,1991-03-19,3/19/1991,0,0,0,0,1991-03-19,1999-01-441,2001-03-24,0,3/19/2051,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1991-03-19,0,0,0,0,0,1991-03-20,1991-03-20,1991-03-20,0,0,0,0,1991-03-20,1991-03-20,1991-03-20,1991-03-20,1991-03-20,3/20/1991,0,0,0,0,1991-03-20,1999-01-442,2001-03-25,0,3/20/2051,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1991-03-20,0,0,0,0,0,1991-03-21,1991-03-21,1991-03-21,0,0,0,0,1991-03-21,1991-03-21,1991-03-21,1991-03-21,1991-03-21,3/21/1991,0,0,0,0,1991-03-21,1999-01-443,2001-03-26,0,3/21/2051,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1991-03-21,0,0,0,0,0,1991-03-22,1991-03-22,1991-03-22,0,0,0,0,1991-03-22,1991-03-22,1991-03-22,1991-03-22,1991-03-22,3/22/1991,0,0,0,0,1991-03-22,1999-01-444,2001-03-27,0,3/22/2051,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1991-03-22,0,0,0,0,0,1991-03-23,1991-03-23,1991-03-23,0,0,0,0,1991-03-23,1991-03-23,1991-03-23,1991-03-23,1991-03-23,3/23/1991,0,0,0,0,1991-03-23,1999-01-445,2001-03-28,0,3/23/2051,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1991-03-23,0,0,0,0,0,1991-03-24,1991-03-24,1991-03-24,0,0,0,0,1991-03-24,1991-03-24,1991-03-24,1991-03-24,1991-03-24,3/24/1991,0,0,0,0,1991-03-24,1999-01-446,2001-03-29,0,3/24/2051,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1991-03-24,0,0,0,0,0,1991-03-25,1991-03-25,1991-03-25,0,0,0,0,1991-03-25,1991-03-25,1991-03-25,1991-03-25,1991-03-25,3/25/1991,0,0,0,0,1991-03-25,1999-01-447,2001-03-30,0,3/25/2051,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1991-03-25,0,0,0,0,0,1991-03-26,1991-03-26,1991-03-26,0,0,0,0,1991-03-26,1991-03-26,1991-03-26,1991-03-26,1991-03-26,3/26/1991,0,0,0,0,1991-03-26,1999-01-448,2001-03-31,0,3/26/2051,0,0,0,,0,0,12312,0,0,0,0,0,0,RMdepartmentName,description,1,mohamed.ashrafsp@Gmail.com
0,0,0,1991-03-26,0,0,0,0,0,1991-03-27,1991-03-27,1991-03-27,0,0,0,0,1991-03-27,1991-03-27,1991-03-27,1991-03-27,1991-03-27,3/27/1991,0,0,0,0,1991-03-27,1999-01-449,2001-04-01,0,3/27/2051,,,,,,,,,,,,,,,,,
0,0,0,1991-03-27,0,0,0,0,0,1991-03-28,1991-03-28,1991-03-28,0,0,0,0,1991-03-28,1991-03-28,1991-03-28,1991-03-28,1991-03-28,3/28/1991,0,0,0,0,1991-03-28,1999-01-450,2001-04-02,0,3/28/2051,,,,,,,,,,,,,,,,,
0,0,0,1991-03-28,0,0,0,0,0,1991-03-29,1991-03-29,1991-03-29,0,0,0,0,1991-03-29,1991-03-29,1991-03-29,1991-03-29,1991-03-29,3/29/1991,0,0,0,0,1991-03-29,1999-01-451,2001-04-03,0,3/29/2051,,,,,,,,,,,,,,,,,
0,0,0,1991-03-29,0,0,0,0,0,1991-03-30,1991-03-30,1991-03-30,0,0,0,0,1991-03-30,1991-03-30,1991-03-30,1991-03-30,1991-03-30,3/30/1991,0,0,0,0,1991-03-30,1999-01-452,2001-04-04,0,3/30/2051,,,,,,,,,,,,,,,,,
0,0,0,1991-03-30,0,0,0,0,0,1991-03-31,1991-03-31,1991-03-31,0,0,0,0,1991-03-31,1991-03-31,1991-03-31,1991-03-31,1991-03-31,3/31/1991,0,0,0,0,1991-03-31,1999-01-453,2001-04-05,0,3/31/2051,,,,,,,,,,,,,,,,,
0,0,0,1991-03-31,0,0,0,0,0,1991-04-01,1991-04-01,1991-04-01,0,0,0,0,1991-04-01,1991-04-01,1991-04-01,1991-04-01,1991-04-01,4/1/1991,0,0,0,0,1991-04-01,1999-01-454,2001-04-06,0,4/1/2051,,,,,,,,,,,,,,,,,
0,0,0,1991-04-01,0,0,0,0,0,1991-04-02,1991-04-02,1991-04-02,0,0,0,0,1991-04-02,1991-04-02,1991-04-02,1991-04-02,1991-04-02,4/2/1991,0,0,0,0,1991-04-02,1999-01-455,2001-04-07,0,4/2/2051,,,,,,,,,,,,,,,,,
0,0,0,1991-04-02,0,0,0,0,0,1991-04-03,1991-04-03,1991-04-03,0,0,0,0,1991-04-03,1991-04-03,1991-04-03,1991-04-03,1991-04-03,4/3/1991,0,0,0,0,1991-04-03,1999-01-456,2001-04-08,0,4/3/2051,,,,,,,,,,,,,,,,,
0,0,0,1991-04-03,0,0,0,0,0,1991-04-04,1991-04-04,1991-04-04,0,0,0,0,1991-04-04,1991-04-04,1991-04-04,1991-04-04,1991-04-04,4/4/1991,0,0,0,0,1991-04-04,1999-01-457,2001-04-09,0,4/4/2051,,,,,,,,,,,,,,,,,
0,0,0,1991-04-04,0,0,0,0,0,1991-04-05,1991-04-05,1991-04-05,0,0,0,0,1991-04-05,1991-04-05,1991-04-05,1991-04-05,1991-04-05,4/5/1991,0,0,0,0,1991-04-05,1999-01-458,2001-04-10,0,4/5/2051,,,,,,,,,,,,,,,,,
0,0,0,1991-04-05,0,0,0,0,0,1991-04-06,1991-04-06,1991-04-06,0,0,0,0,1991-04-06,1991-04-06,1991-04-06,1991-04-06,1991-04-06,4/6/1991,0,0,0,0,1991-04-06,1999-01-459,2001-04-11,0,4/6/2051,,,,,,,,,,,,,,,,,
0,0,0,1991-04-06,0,0,0,0,0,1991-04-07,1991-04-07,1991-04-07,0,0,0,0,1991-04-07,1991-04-07,1991-04-07,1991-04-07,1991-04-07,4/7/1991,0,0,0,0,1991-04-07,1999-01-460,2001-04-12,0,4/7/2051,,,,,,,,,,,,,,,,,
0,0,0,1991-04-07,0,0,0,0,0,1991-04-08,1991-04-08,1991-04-08,0,0,0,0,1991-04-08,1991-04-08,1991-04-08,1991-04-08,1991-04-08,4/8/1991,0,0,0,0,1991-04-08,1999-01-461,2001-04-13,0,4/8/2051,,,,,,,,,,,,,,,,,
0,0,0,1991-04-08,0,0,0,0,0,1991-04-09,1991-04-09,1991-04-09,0,0,0,0,1991-04-09,1991-04-09,1991-04-09,1991-04-09,1991-04-09,4/9/1991,0,0,0,0,1991-04-09,1999-01-462,2001-04-14,0,4/9/2051,,,,,,,,,,,,,,,,,
0,0,0,1991-04-09,0,0,0,0,0,1991-04-10,1991-04-10,1991-04-10,0,0,0,0,1991-04-10,1991-04-10,1991-04-10,1991-04-10,1991-04-10,4/10/1991,0,0,0,0,1991-04-10,1999-01-463,2001-04-15,0,4/10/2051,,,,,,,,,,,,,,,,,
0,0,0,1991-04-10,0,0,0,0,0,1991-04-11,1991-04-11,1991-04-11,0,0,0,0,1991-04-11,1991-04-11,1991-04-11,1991-04-11,1991-04-11,4/11/1991,0,0,0,0,1991-04-11,1999-01-464,2001-04-16,0,4/11/2051,,,,,,,,,,,,,,,,,
0,0,0,1991-04-11,0,0,0,0,0,1991-04-12,1991-04-12,1991-04-12,0,0,0,0,1991-04-12,1991-04-12,1991-04-12,1991-04-12,1991-04-12,4/12/1991,0,0,0,0,1991-04-12,1999-01-465,2001-04-17,0,4/12/2051,,,,,,,,,,,,,,,,,
0,0,0,1991-04-12,0,0,0,0,0,1991-04-13,1991-04-13,1991-04-13,0,0,0,0,1991-04-13,1991-04-13,1991-04-13,1991-04-13,1991-04-13,4/13/1991,0,0,0,0,1991-04-13,1999-01-466,2001-04-18,0,4/13/2051,,,,,,,,,,,,,,,,,
0,0,0,1991-04-13,0,0,0,0,0,1991-04-14,1991-04-14,1991-04-14,0,0,0,0,1991-04-14,1991-04-14,1991-04-14,1991-04-14,1991-04-14,4/14/1991,0,0,0,0,1991-04-14,1999-01-467,2001-04-19,0,4/14/2051,,,,,,,,,,,,,,,,,
0,0,0,1991-04-14,0,0,0,0,0,1991-04-15,1991-04-15,1991-04-15,0,0,0,0,1991-04-15,1991-04-15,1991-04-15,1991-04-15,1991-04-15,4/15/1991,0,0,0,0,1991-04-15,1999-01-468,2001-04-20,0,4/15/2051,,,,,,,,,,,,,,,,,
0,0,0,1991-04-15,0,0,0,0,0,1991-04-16,1991-04-16,1991-04-16,0,0,0,0,1991-04-16,1991-04-16,1991-04-16,1991-04-16,1991-04-16,4/16/1991,0,0,0,0,1991-04-16,1999-01-469,2001-04-21,0,4/16/2051,,,,,,,,,,,,,,,,,
0,0,0,1991-04-16,0,0,0,0,0,1991-04-17,1991-04-17,1991-04-17,0,0,0,0,1991-04-17,1991-04-17,1991-04-17,1991-04-17,1991-04-17,4/17/1991,0,0,0,0,1991-04-17,1999-01-470,2001-04-22,0,4/17/2051,,,,,,,,,,,,,,,,,
0,0,0,1991-04-17,0,0,0,0,0,1991-04-18,1991-04-18,1991-04-18,0,0,0,0,1991-04-18,1991-04-18,1991-04-18,1991-04-18,1991-04-18,4/18/1991,0,0,0,0,1991-04-18,1999-01-471,2001-04-23,0,4/18/2051,,,,,,,,,,,,,,,,,
0,0,0,1991-04-18,0,0,0,0,0,1991-04-19,1991-04-19,1991-04-19,0,0,0,0,1991-04-19,1991-04-19,1991-04-19,1991-04-19,1991-04-19,4/19/1991,0,0,0,0,1991-04-19,1999-01-472,2001-04-24,0,4/19/2051,,,,,,,,,,,,,,,,,
0,0,0,1991-04-19,0,0,0,0,0,1991-04-20,1991-04-20,1991-04-20,0,0,0,0,1991-04-20,1991-04-20,1991-04-20,1991-04-20,1991-04-20,4/20/1991,0,0,0,0,1991-04-20,1999-01-473,2001-04-25,0,4/20/2051,,,,,,,,,,,,,,,,,
0,0,0,1991-04-20,0,0,0,0,0,1991-04-21,1991-04-21,1991-04-21,0,0,0,0,1991-04-21,1991-04-21,1991-04-21,1991-04-21,1991-04-21,4/21/1991,0,0,0,0,1991-04-21,1999-01-474,2001-04-26,0,4/21/2051,,,,,,,,,,,,,,,,,
0,0,0,1991-04-21,0,0,0,0,0,1991-04-22,1991-04-22,1991-04-22,0,0,0,0,1991-04-22,1991-04-22,1991-04-22,1991-04-22,1991-04-22,4/22/1991,0,0,0,0,1991-04-22,1999-01-475,2001-04-27,0,4/22/2051,,,,,,,,,,,,,,,,,
0,0,0,1991-04-22,0,0,0,0,0,1991-04-23,1991-04-23,1991-04-23,0,0,0,0,1991-04-23,1991-04-23,1991-04-23,1991-04-23,1991-04-23,4/23/1991,0,0,0,0,1991-04-23,1999-01-476,2001-04-28,0,4/23/2051,,,,,,,,,,,,,,,,,
0,0,0,1991-04-23,0,0,0,0,0,1991-04-24,1991-04-24,1991-04-24,0,0,0,0,1991-04-24,1991-04-24,1991-04-24,1991-04-24,1991-04-24,4/24/1991,0,0,0,0,1991-04-24,1999-01-477,2001-04-29,0,4/24/2051,,,,,,,,,,,,,,,,,
0,0,0,1991-04-24,0,0,0,0,0,1991-04-25,1991-04-25,1991-04-25,0,0,0,0,1991-04-25,1991-04-25,1991-04-25,1991-04-25,1991-04-25,4/25/1991,0,0,0,0,1991-04-25,1999-01-478,2001-04-30,0,4/25/2051,,,,,,,,,,,,,,,,,
0,0,0,1991-04-25,0,0,0,0,0,1991-04-26,1991-04-26,1991-04-26,0,0,0,0,1991-04-26,1991-04-26,1991-04-26,1991-04-26,1991-04-26,4/26/1991,0,0,0,0,1991-04-26,1999-01-479,2001-05-01,0,4/26/2051,,,,,,,,,,,,,,,,,
0,0,0,1991-04-26,0,0,0,0,0,1991-04-27,1991-04-27,1991-04-27,0,0,0,0,1991-04-27,1991-04-27,1991-04-27,1991-04-27,1991-04-27,4/27/1991,0,0,0,0,1991-04-27,1999-01-480,2001-05-02,0,4/27/2051,,,,,,,,,,,,,,,,,
0,0,0,1991-04-27,0,0,0,0,0,1991-04-28,1991-04-28,1991-04-28,0,0,0,0,1991-04-28,1991-04-28,1991-04-28,1991-04-28,1991-04-28,4/28/1991,0,0,0,0,1991-04-28,1999-01-481,2001-05-03,0,4/28/2051,,,,,,,,,,,,,,,,,
0,0,0,1991-04-28,0,0,0,0,0,1991-04-29,1991-04-29,1991-04-29,0,0,0,0,1991-04-29,1991-04-29,1991-04-29,1991-04-29,1991-04-29,4/29/1991,0,0,0,0,1991-04-29,1999-01-482,2001-05-04,0,4/29/2051,,,,,,,,,,,,,,,,,
0,0,0,1991-04-29,0,0,0,0,0,1991-04-30,1991-04-30,1991-04-30,0,0,0,0,1991-04-30,1991-04-30,1991-04-30,1991-04-30,1991-04-30,4/30/1991,0,0,0,0,1991-04-30,1999-01-483,2001-05-05,0,4/30/2051,,,,,,,,,,,,,,,,,
0,0,0,1991-04-30,0,0,0,0,0,1991-05-01,1991-05-01,1991-05-01,0,0,0,0,1991-05-01,1991-05-01,1991-05-01,1991-05-01,1991-05-01,5/1/1991,0,0,0,0,1991-05-01,1999-01-484,2001-05-06,0,5/1/2051,,,,,,,,,,,,,,,,,
0,0,0,1991-05-01,0,0,0,0,0,1991-05-02,1991-05-02,1991-05-02,0,0,0,0,1991-05-02,1991-05-02,1991-05-02,1991-05-02,1991-05-02,5/2/1991,0,0,0,0,1991-05-02,1999-01-485,2001-05-07,0,5/2/2051,,,,,,,,,,,,,,,,,
0,0,0,1991-05-02,0,0,0,0,0,1991-05-03,1991-05-03,1991-05-03,0,0,0,0,1991-05-03,1991-05-03,1991-05-03,1991-05-03,1991-05-03,5/3/1991,0,0,0,0,1991-05-03,1999-01-486,2001-05-08,0,5/3/2051,,,,,,,,,,,,,,,,,
0,0,0,1991-05-03,0,0,0,0,0,1991-05-04,1991-05-04,1991-05-04,0,0,0,0,1991-05-04,1991-05-04,1991-05-04,1991-05-04,1991-05-04,5/4/1991,0,0,0,0,1991-05-04,1999-01-487,2001-05-09,0,5/4/2051,,,,,,,,,,,,,,,,,
0,0,0,1991-05-04,0,0,0,0,0,1991-05-05,1991-05-05,1991-05-05,0,0,0,0,1991-05-05,1991-05-05,1991-05-05,1991-05-05,1991-05-05,5/5/1991,0,0,0,0,1991-05-05,1999-01-488,2001-05-10,0,5/5/2051,,,,,,,,,,,,,,,,,
0,0,0,1991-05-05,0,0,0,0,0,1991-05-06,1991-05-06,1991-05-06,0,0,0,0,1991-05-06,1991-05-06,1991-05-06,1991-05-06,1991-05-06,5/6/1991,0,0,0,0,1991-05-06,1999-01-489,2001-05-11,0,5/6/2051,,,,,,,,,,,,,,,,,
0,0,0,1991-05-06,0,0,0,0,0,1900-01-00,1900-01-00,1900-01-00,0,0,0,0,1900-01-00,1900-01-00,1900-01-00,1900-01-00,1900-01-00,1900-01-00,0,0,0,0,1900-01-00,1999-01-490,2001-05-12,0,5/7/2051,,,,,,,,,,,,,,,,,
